Temperature threshold,global_slope_up,global_slope_down,Northern_slope_up,Northern_slope_down,Southern_slope_up,Southern_slope_down,global_ave_freq_up,global_ave_freq_down,Northern_ave_freq_up,Northern_ave_freq_down,Southern_ave_freq_up,Southern_ave_freq_down,global_d_freq_up,global_d_freq_down,Northern_d_freq_up,Northern_d_freq_down,Southern_d_freq_up,Southern_d_freq_down,global_rel_slope_up,global_rel_slope_down,Northern_rel_slope_up,Northern_rel_slope_down,Southern_rel_slope_up,Southern_rel_slope_down,global_h_up,global_h_down,Northern_h_up,Northern_h_down,Southern_h_up,Southern_h_down,global_trend_up,global_trend_down,Northern_trend_up,Northern_trend_down,Southern_trend_up,Southern_trend_down,global_std_freq_up,global_std_freq_down,Northern_std_freq_up,Northern_std_freq_down,Southern_std_freq_up,Southern_std_freq_down
11,-1.543281819732308e-05,-1.7366411260953643e-05,-1.3827287200580268e-05,-1.7651788662618347e-05,4.982593419574861e-07,1.0462282127436668e-05,0.0019007966471780776,0.002743296832841947,0.002117390121619873,0.0029641266583446523,0.00014586069660701457,0.0009002632855066302,-0.0004771426410792713,-0.0004971173101094941,-0.0004076415316486277,-0.00045673072679305567,1.1210063946431208e-05,0.000330062479072352,-0.008119131638954983,-0.006330489305075575,-0.006530344625392859,-0.00595513980919971,0.0034159945314118593,0.011621358213612962,True,True,True,True,False,True,decreasing,decreasing,decreasing,decreasing,no trend,increasing,0.0003891781604550352,0.0005354137856005973,0.000400889881036894,0.0005778130703508732,5.462108775439079e-05,0.00031444818237336586
12,-1.106418471911696e-05,-1.403255155131956e-05,-1.0167282570675557e-05,-1.366180070669481e-05,3.6355741214039914e-07,6.304696133803559e-06,0.0012432840711610344,0.0017333047058195673,0.0013880994777023651,0.0018825451091814488,6.537323094204308e-05,0.0004888090864805507,-0.0003653444235802235,-0.0003847103456059843,-0.0003244782232378783,-0.0003589693292206492,5.625883110459991e-06,0.00018278552443066288,-0.008899160679171838,-0.008095836527879544,-0.007324606581874686,-0.00725709075446012,0.00556125813121754,0.012898074745700166,True,True,True,True,False,True,decreasing,decreasing,decreasing,decreasing,no trend,increasing,0.00028106562206013934,0.00039128687407624315,0.0002907545247374281,0.0004222345065365996,3.1768720273941955e-05,0.00018436549711486154
13,-8.589639427296792e-06,-1.0891476733520556e-05,-8.228287369404668e-06,-1.0989344879630951e-05,1.1894640357165608e-07,2.600465404758968e-06,0.0008185130859617708,0.0010919518644688059,0.0009149206112291611,0.0011921175279771819,3.12834378889463e-05,0.0002573609927700171,-0.0002812586832192567,-0.00030676934456177227,-0.0002585488015760828,-0.00029121944655076696,4.309641903177661e-06,8.163825887587422e-05,-0.01049419926769256,-0.00997431946216682,-0.008993444096040503,-0.009218340156677317,0.0038022164953195456,0.010104349446160224,True,True,True,True,False,True,decreasing,decreasing,decreasing,decreasing,no trend,increasing,0.00020429433969449938,0.0002861436694149445,0.000212528137360951,0.0003084656023402731,1.8908357911423297e-05,0.00010426178144381372
14,-6.274153984845506e-06,-8.490643845662543e-06,-6.0751743906969e-06,-8.772947758887294e-06,1.0750718698510546e-07,1.4240968533001992e-06,0.000541891987810237,0.0006869045375920703,0.0006062824997529305,0.0007530761273111279,1.4820802823622802e-05,0.00013529373161277498,-0.00020387415750318654,-0.00023438131752768218,-0.00019114820706061272,-0.00022668882159949597,2.7041041369907683e-06,4.185319282263798e-05,-0.011578237224357387,-0.012360733378507472,-0.010020369041119656,-0.011649483286917174,0.007253803202465544,0.010525963297221453,True,True,True,True,False,True,decreasing,decreasing,decreasing,decreasing,no trend,increasing,0.00014450471931898626,0.00020953927102495935,0.00015064331970807607,0.00022646581202653517,1.261353844821092e-05,6.149806673986124e-05
15,-4.652617787934753e-06,-6.1431611655781275e-06,-4.535766226461026e-06,-6.399710498252514e-06,7.775832592611258e-09,4.475757654445009e-07,0.00035003569488914124,0.0004198756429093145,0.0003916528621329584,0.000462679018890439,7.842971880915978e-06,6.298271375028117e-05,-0.00015507783449906858,-0.0001722605892540615,-0.0001493654629007893,-0.00016831674646811676,-1.3143835977476838e-06,1.3493682210081572e-05,-0.013291838106420173,-0.014630906244077937,-0.01158108790973478,-0.013831858020274626,0.0009914395602427075,0.007106327098242934,True,True,True,True,False,False,decreasing,decreasing,decreasing,decreasing,no trend,no trend,0.00010219924120322116,0.00014934811062394132,0.00010677773338671155,0.00016191414117449685,8.804424024678778e-06,3.4686663568102545e-05
16,-3.3040905681419516e-06,-4.335560351720667e-06,-3.1988347346145925e-06,-4.568064311886458e-06,0.0,1.5301618973422089e-07,0.00022675472370092914,0.00026006735369363797,0.0002535556724561365,0.00028756002021295573,5.418093081232579e-06,3.02805644623827e-05,-0.00011253949262675014,-0.00012756347296032235,-0.00011028959140963257,-0.00012644615473358353,-2.204089540310082e-06,4.807249341249064e-06,-0.014571209429355816,-0.016670913477390945,-0.012615906809057763,-0.015885602972567355,0.0,0.00505328062573971,True,True,True,True,False,False,decreasing,decreasing,decreasing,decreasing,no trend,no trend,7.117729811270789e-05,0.00010621172033445113,7.45797514105136e-05,0.00011554697069964739,7.64017847475406e-06,2.0059575058666995e-05
17,-2.3377054130438082e-06,-2.9799641469113105e-06,-2.3181584859678696e-06,-3.1341990890966757e-06,0.0,4.6645245676312623e-08,0.00014531878292138784,0.00015873671025412044,0.00016243288702014303,0.00017586798526997717,3.4294001647954507e-06,1.4662060130598713e-05,-7.911396326272375e-05,-9.250505200025829e-05,-7.819663524030856e-05,-9.298245340431032e-05,-4.429921232187145e-06,1.0555138788263146e-07,-0.016086739553196103,-0.018772999277487278,-0.01427148484826474,-0.01782131684902927,0.0,0.003181356866690732,True,True,True,True,False,False,decreasing,decreasing,decreasing,decreasing,no trend,no trend,5.0115355081100994e-05,7.315401171955982e-05,5.276112126249457e-05,7.974969195163283e-05,6.592578675953331e-06,1.1907753015985022e-05
18,-1.559899591883471e-06,-1.9597877423982623e-06,-1.5731343367610482e-06,-2.0504401622730712e-06,0.0,0.0,9.310624559663655e-05,9.647074177029444e-05,0.00010398864390590241,0.00010718569407076036,2.435043208793999e-06,5.906365256525177e-06,-5.5341142821359066e-05,-6.719279637638589e-05,-5.527579519350436e-05,-6.816081268064882e-05,-4.019903267026296e-06,-4.21206570548315e-06,-0.016753973719887832,-0.020314840607991737,-0.015127943568381862,-0.019129793206539673,0.0,0.0,True,True,True,True,False,False,decreasing,decreasing,decreasing,decreasing,no trend,no trend,3.4562739467589794e-05,4.953536692728955e-05,3.6510029759896534e-05,5.379603922584064e-05,6.118676851974244e-06,7.434631186482317e-06
19,-1.0295852981001342e-06,-1.327765930763667e-06,-1.043051592202921e-06,-1.4185273422828005e-06,0.0,0.0,5.7720577791292285e-05,5.725099152758084e-05,6.443258944434736e-05,6.356885760979346e-05,1.7291563749267528e-06,3.109068760250469e-06,-3.6358268037380777e-05,-4.820138979542112e-05,-3.659081989744854e-05,-4.971832306451108e-05,-3.5025615071236e-06,-3.176826662605317e-06,-0.017837404570393216,-0.02319201633606663,-0.01618826126961482,-0.022314815707247526,0.0,0.0,True,True,True,True,False,False,decreasing,decreasing,decreasing,decreasing,no trend,no trend,2.3213911276667237e-05,3.206956022495813e-05,2.4649277971590106e-05,3.483524045162399e-05,5.581076118922043e-06,5.647678605542269e-06
20,-6.368017146108469e-07,-8.827185320666449e-07,-6.715156521054064e-07,-9.562063772196998e-07,0.0,0.0,3.5790602198295646e-05,3.385891868869683e-05,3.989644712343821e-05,3.753461091214166e-05,1.4080718920352698e-06,1.7989037825376828e-06,-2.508903559442173e-05,-3.604774763194133e-05,-2.540901089631222e-05,-3.766639273940731e-05,-3.297603113322179e-06,-3.291935340375195e-06,-0.017792428053674144,-0.02607048796160534,-0.01683146496798977,-0.025475324080431246,0.0,0.0,True,True,True,True,False,False,decreasing,decreasing,decreasing,decreasing,no trend,no trend,1.5794809483962223e-05,2.1479566848647782e-05,1.684593051600123e-05,2.3260880442818686e-05,5.531996208306786e-06,4.7233885491745034e-06
