Temperature threshold,global_slope_up,global_slope_down,Northern_slope_up,Northern_slope_down,Southern_slope_up,Southern_slope_down,global_ave_freq_up,global_ave_freq_down,Northern_ave_freq_up,Northern_ave_freq_down,Southern_ave_freq_up,Southern_ave_freq_down,global_d_freq_up,global_d_freq_down,Northern_d_freq_up,Northern_d_freq_down,Southern_d_freq_up,Southern_d_freq_down,global_rel_slope_up,global_rel_slope_down,Northern_rel_slope_up,Northern_rel_slope_down,Southern_rel_slope_up,Southern_rel_slope_down,global_h_up,global_h_down,Northern_h_up,Northern_h_down,Southern_h_up,Southern_h_down,global_trend_up,global_trend_down,Northern_trend_up,Northern_trend_down,Southern_trend_up,Southern_trend_down,global_std_freq_up,global_std_freq_down,Northern_std_freq_up,Northern_std_freq_down,Southern_std_freq_up,Southern_std_freq_down
11,-1.7968836144415602e-05,-2.469707017687448e-05,-2.411506668707668e-05,-3.305697453979062e-05,0.0,4.772073645150008e-07,0.00307009394268294,0.003366822218766445,0.004121978369720024,0.004434209990544829,3.6602729903491537e-06,0.00025519349048593997,-0.0006317201367582702,-0.0009188356664773601,-0.0008485659687807903,-0.001242517855922279,4.2474851145124604e-07,2.4756555711389955e-05,-0.005852861990507276,-0.00733542449589843,-0.00585036225910973,-0.00745498625691584,0.0,0.0018699825125096316,True,True,True,True,False,False,decreasing,decreasing,decreasing,decreasing,no trend,no trend,0.00045981877992077474,0.0006177016272269319,0.000617685607978939,0.0008296531883123806,4.717881075341737e-06,7.670942745609023e-05
12,-1.40756586418778e-05,-1.9012572741674373e-05,-1.8942752647379116e-05,-2.5871735590430022e-05,0.0,2.4435137888472344e-07,0.0022226094459748594,0.0023189186484883734,0.0029846131918193556,0.0030720218777250626,1.2304782576967927e-06,0.00012348629914694746,-0.0004817779962407501,-0.0007142126582392896,-0.00064735622810317,-0.0009621131726975799,9.125466559007022e-07,8.462252359140788e-06,-0.00633294286918864,-0.00819889596129991,-0.00634680323041527,-0.008421728952525862,0.0,0.0019787731964818847,True,True,True,True,False,False,decreasing,decreasing,decreasing,decreasing,no trend,no trend,0.00036771360248116525,0.000493494942258762,0.0004939721862620572,0.0006633591557743049,2.295323856870177e-06,4.99891330303087e-05
13,-1.0342975624974265e-05,-1.4701791238884275e-05,-1.3890945730007037e-05,-1.9858018716043193e-05,0.0,4.659921125248712e-08,0.0016082261091005159,0.0016057363812057245,0.0021597997897066443,0.0021372333018716424,2.8890416335793147e-07,5.6326568705071096e-05,-0.00035491613355423976,-0.0005383656598723901,-0.00047679991403877997,-0.0007226160427611799,3.971676607974154e-07,-1.2424139893529976e-06,-0.006431294434561265,-0.009155793822049986,-0.00643158953723844,-0.00929146045902097,0.0,0.0008273042779595374,True,True,True,True,False,False,decreasing,decreasing,decreasing,decreasing,no trend,no trend,0.00029442809233000135,0.0003908728003144733,0.00039545699259652524,0.0005252310619921817,9.170151712402812e-07,3.086179676119196e-05
14,-7.102626525374637e-06,-1.1176536983059e-05,-9.567919669916427e-06,-1.4790443863682653e-05,0.0,8.745133028365291e-09,0.0011612778757483604,0.0011178939807363177,0.0015596024434323336,0.0014929647442332912,8.959838945201867e-08,2.449475536320532e-05,-0.00026319784547024975,-0.00040999593099241014,-0.00035353680769033996,-0.00054888043160033,1.5659567989007647e-07,-5.122450678484636e-06,-0.0061162161733232905,-0.009997850579441716,-0.006134845267913015,-0.009906760304161271,0.0,0.00035702063150635713,True,True,True,True,False,False,decreasing,decreasing,decreasing,decreasing,no trend,no trend,0.000235223947598677,0.00030983528060221947,0.000315919691651025,0.0004160962153040863,3.5472411911735917e-07,1.9472480501144843e-05
15,-5.640854119614484e-06,-8.515861329777591e-06,-7.575846766692643e-06,-1.1475569579208577e-05,0.0,0.0,0.0008380517370999666,0.0007798031858736731,0.0011255301782674937,0.0010441874062258644,0.0,9.075286320130437e-06,-0.00020154325213422007,-0.00031151892514066004,-0.00027067900758511983,-0.0004161400191395702,0.0,-6.529482429730292e-06,-0.006730913939913017,-0.010920526466221886,-0.0067309139399122945,-0.010989952101305404,,0.0,True,True,True,True,False,False,decreasing,decreasing,decreasing,decreasing,no trend,no trend,0.0001866520327674514,0.0002467276848347994,0.0002506796256299341,0.00033084375152868736,0.0,1.107014343884845e-05
16,-4.211676106482458e-06,-6.148378900377156e-06,-5.656415169950224e-06,-8.233108146061114e-06,0.0,0.0,0.0006013114804153555,0.0005432366896687468,0.0008075804724040133,0.0007287704925297246,0.0,2.372042055775461e-06,-0.00015208894297492014,-0.00022539028986399008,-0.00020426029506415003,-0.00030131446465391,0.0,-4.057565531130636e-06,-0.007004150500458175,-0.011318047947251678,-0.007004150500459915,-0.01129725782047262,,0.0,True,True,True,True,False,False,decreasing,decreasing,decreasing,decreasing,no trend,no trend,0.00014624731084988285,0.00019207730132416446,0.0001964147970405933,0.00025764674645751537,0.0,4.9005411907689175e-06
17,-3.150804414482692e-06,-4.391897563075863e-06,-4.23163069453409e-06,-5.893590912175864e-06,0.0,0.0,0.0004301684012461444,0.00037780502127966216,0.0005777298654795021,0.0005072430033958934,0.0,4.6985374972107654e-07,-0.00011795598028967993,-0.00016003952899378,-0.00015841863890480006,-0.00021464332056854988,0.0,-8.595842450526781e-07,-0.007324583594134769,-0.011624772874113957,-0.0073245835941369184,-0.011618870783272353,,0.0,True,True,True,True,False,False,decreasing,decreasing,decreasing,decreasing,no trend,no trend,0.00011544087398503664,0.00014761100860523333,0.00015504077102134,0.00019816672104170228,0.0,1.345781024596512e-06
18,-2.446478633674285e-06,-2.9314906503801966e-06,-3.285698735275001e-06,-3.937085323312648e-06,0.0,0.0,0.00030632507228753775,0.00026019951190351775,0.00041140432977645775,0.00034945623289478456,0.0,0.0,-8.873207610131007e-05,-0.00010669792067729002,-0.00011917000468004003,-0.00014329870623054001,0.0,0.0,-0.007986543887526946,-0.011266318791048295,-0.007986543887518955,-0.011266318791051692,,,True,True,True,True,False,False,decreasing,decreasing,decreasing,decreasing,no trend,no trend,9.239386859644571e-05,0.0001121167544780551,0.00012408790864397893,0.00015057637263677262,0.0,0.0
19,-1.593072828325001e-06,-2.0197410404559114e-06,-2.13954755426e-06,-2.7125765542642857e-06,0.0,0.0,0.00021789929993265108,0.00017758020400341024,0.0002926457007848422,0.00023849587062534889,0.0,0.0,-6.308160003213001e-05,-7.264702184978034e-05,-8.472059824761008e-05,-9.756726444614994e-05,0.0,0.0,-0.007311050695515737,-0.011373683523964891,-0.007311050695506473,-0.011373683523961087,,,False,True,False,True,False,False,no trend,decreasing,no trend,decreasing,no trend,no trend,7.348006870993791e-05,8.411456424905511e-05,9.868607291525929e-05,0.00011296853917606201,0.0,0.0
20,-1.2690168505617526e-06,-1.333773660063333e-06,-1.7043300536301097e-06,-1.791300511557315e-06,0.0,0.0,0.00015398181022333282,0.0001206712584420755,0.00020680247607427884,0.00016206534395605133,0.0,0.0,-4.664638078641432e-05,-5.001716096706812e-05,-6.264757527234017e-05,-6.71746404279568e-05,0.0,0.0,-0.008241342589239536,-0.011052952271178723,-0.008241342589234533,-0.011052952271172038,,,False,True,False,True,False,False,no trend,decreasing,no trend,decreasing,no trend,no trend,5.7120257287133915e-05,6.375370716432623e-05,7.671432504818216e-05,8.562325953550344e-05,0.0,0.0
