Temperature threshold,global_slope_up,global_slope_down,Northern_slope_up,Northern_slope_down,Southern_slope_up,Southern_slope_down,global_ave_freq_up,global_ave_freq_down,Northern_ave_freq_up,Northern_ave_freq_down,Southern_ave_freq_up,Southern_ave_freq_down,global_d_freq_up,global_d_freq_down,Northern_d_freq_up,Northern_d_freq_down,Southern_d_freq_up,Southern_d_freq_down,global_rel_slope_up,global_rel_slope_down,Northern_rel_slope_up,Northern_rel_slope_down,Southern_rel_slope_up,Southern_rel_slope_down,global_h_up,global_h_down,Northern_h_up,Northern_h_down,Southern_h_up,Southern_h_down,global_trend_up,global_trend_down,Northern_trend_up,Northern_trend_down,Southern_trend_up,Southern_trend_down,global_std_freq_up,global_std_freq_down,Northern_std_freq_up,Northern_std_freq_down,Southern_std_freq_up,Southern_std_freq_down
11,-9.208756257741232e-06,-1.2191733853898694e-05,-1.2263806086861874e-05,-1.563822223453934e-05,1.2413867061041354e-07,9.30511228260196e-07,0.0034512096746534267,0.0045963428129821736,0.004612249328980171,0.0059969316909598055,2.863077037272541e-05,0.00046760704631606447,-0.00040917964965700004,-0.0005566833208978999,-0.0005474125263486796,-0.0007417221178800289,-1.6888926619480234e-06,-1.1215402843139997e-05,-0.0026682691362894325,-0.002652485758778406,-0.0026589642519550356,-0.0026077039126714565,0.004335848075141982,0.001989942699946497,True,True,True,True,False,False,decreasing,decreasing,decreasing,decreasing,no trend,no trend,0.00035390999141483864,0.0004904573164982357,0.0004735531457240626,0.0006525548808886758,2.080305784386997e-05,0.00011500471772548728
12,-6.744118001588001e-06,-9.45875765702115e-06,-8.865892914365555e-06,-1.3712448284779469e-05,7.050749930410751e-08,5.29926754036829e-07,0.0024976128616758333,0.0032202415280070786,0.0033410807162274586,0.004233124581869565,1.1190219116508244e-05,0.0002344070995840378,-0.00030059694609720945,-0.00043149108626942996,-0.00040193856169538,-0.0005770151429975398,-1.8563523719596416e-06,-2.506972964680008e-06,-0.0027002255253694013,-0.0029372820562546197,-0.0026536003369521622,-0.003239320747494596,0.006300814896474379,0.0022607111942308886,True,False,True,True,False,False,decreasing,no trend,decreasing,decreasing,no trend,no trend,0.0002861092870378688,0.0003911278494874133,0.00038274996356434305,0.0005223706027780599,1.1102760555448883e-05,6.648364937627921e-05
13,-5.31605712781278e-06,-8.221415835320586e-06,-7.233240007084241e-06,-1.120121731557339e-05,0.0,3.864396820256168e-07,0.0017990709282080847,0.002256604332374067,0.002408107376722513,0.0029838981789598686,3.7185534158458085e-06,0.00011264605561636863,-0.0002207394432347,-0.00032690442238416956,-0.00029490090649004,-0.0004389487293867604,-2.122052603498436e-06,3.386175411215512e-06,-0.002954890240546376,-0.00364326865696975,-0.003003703272122707,-0.003753887245401224,0.0,0.003430565588037005,False,True,False,True,False,False,no trend,decreasing,no trend,decreasing,no trend,no trend,0.00022753239513060168,0.00031040702931614176,0.00030453317869816744,0.0004152694265807068,5.219579360330456e-06,4.174360263256295e-05
14,-3.5978323124449447e-06,-5.956322082437288e-06,-4.783673830041667e-06,-7.891667437286777e-06,0.0,2.9079697575828197e-07,0.00128633391218142,0.0015782019670086088,0.0017223108094594026,0.0020965338304485778,1.1363516875701815e-06,5.023374075986506e-05,-0.00015838097110416004,-0.0002410996393403201,-0.0002121828782196901,-0.0003244931304466898,2.1935888236466578e-07,4.732449470098078e-06,-0.00279696607418488,-0.00377411903352722,-0.002777474195579811,-0.0037641498184640613,0.0,0.005788877582268734,False,False,False,False,False,False,no trend,no trend,no trend,no trend,no trend,no trend,0.00018090784720365153,0.0002463115824247401,0.0002420899768672481,0.0003295089805407044,2.194617166770346e-06,2.5754967093599888e-05
15,-2.470590155710318e-06,-3.956982610666071e-06,-3.3086871640201062e-06,-5.3005015885276115e-06,0.0,1.648207486952308e-07,0.0009144451369168177,0.0011064730087309265,0.0012245861849698044,0.0014738007196525467,1.936688796286104e-07,2.3643434673845302e-05,-0.00011362724585124999,-0.0001770873323249301,-0.00015217295712188013,-0.00023807758795003995,0.0,2.7032213322012488e-06,-0.0027017368849926475,-0.0035762125053593013,-0.0027018818312911893,-0.0035964845978479518,0.0,0.006971100052462252,False,False,False,False,False,False,no trend,no trend,no trend,no trend,no trend,no trend,0.00014327805921059814,0.00019550519317904286,0.00019180157518592034,0.00026104350854994215,8.638134562718782e-07,1.499728391322848e-05
16,-1.7824199332226882e-06,-3.272566800310181e-06,-2.387069316337393e-06,-4.446119344544917e-06,0.0,1.0386099125942462e-07,0.0006451375652885756,0.0007713670056298177,0.0008639736057075111,0.0010295387983289776,4.020565665262562e-08,1.0313472204373965e-05,-7.978548307065007e-05,-0.00014161605440674008,-0.00010685107082632,-0.0001904650842195402,0.0,2.38390141643449e-06,-0.0027628524970878055,-0.004242554810389051,-0.0027628961122980293,-0.004318554435987569,0.0,0.010070419467012958,False,False,False,False,False,False,no trend,no trend,no trend,no trend,no trend,no trend,0.00011340782825981149,0.00015636269978465013,0.0001518471912115284,0.00020910744228672636,2.697077440658626e-07,9.061873226710638e-06
17,-1.1697888236131572e-06,-2.5648999700580106e-06,-1.5666156753506187e-06,-3.4200711489162606e-06,0.0,0.0,0.0004515726048514223,0.000536754964265611,0.0006047457048266421,0.0007174848712240622,4.020565665262562e-08,3.989037948269656e-06,-5.928256884232992e-05,-0.00010295135460311998,-7.939296371157003e-05,-0.00013787207273621997,0.0,-1.007024711900885e-08,-0.002590477834672997,-0.004778530504263357,-0.0025905362582107276,-0.004766750193744799,0.0,0.0,False,False,False,False,False,False,no trend,no trend,no trend,no trend,no trend,no trend,8.612989494124552e-05,0.0001229713275984135,0.00011531399195063948,0.000164224797998374,2.697077440658626e-07,5.3428346098260346e-06
18,-9.007047828114714e-07,-2.2670571618553574e-06,-1.2062503959089408e-06,-3.0212200002313066e-06,0.0,0.0,0.0003136097244195667,0.00037141721385339563,0.0004199953874581134,0.0004968865195344132,0.0,1.551639358841229e-06,-4.4306376278310084e-05,-7.928310508483995e-05,-5.933640516509001e-05,-0.00010606911823824003,0.0,-3.217679703728114e-07,-0.0028720562937852405,-0.0061038020783554785,-0.0028720562937830873,-0.006080301802234874,,0.0,False,False,False,False,False,False,no trend,no trend,no trend,no trend,no trend,no trend,6.510069576801344e-05,9.695043878936508e-05,8.718477079587825e-05,0.00012944067546809173,0.0,3.740046870697395e-06
19,-6.004953737221217e-07,-1.8437290059374993e-06,-8.042011057496959e-07,-2.4489873512756924e-06,0.0,0.0,0.00021529444978521335,0.00025606485884704006,0.00028832867355270446,0.00034273002418797554,0.0,5.88342152277811e-07,-2.8994406332069975e-05,-6.319159252952998e-05,-3.883016365033992e-05,-8.455118457008999e-05,0.0,-2.265690270249687e-07,-0.002789181859175658,-0.007200242213004511,-0.002789181859162868,-0.007145529070813206,,0.0,False,False,False,False,False,False,no trend,no trend,no trend,no trend,no trend,no trend,4.890433447648409e-05,7.5771603822567e-05,6.549412632164361e-05,0.00010123565308057393,0.0,2.0980395662794106e-06
20,-4.062028440972727e-07,-1.4181507391682885e-06,-5.439988227732642e-07,-1.8992292738165768e-06,0.0,0.0,0.0001464112613544616,0.00017519708365165267,0.00019607827708343115,0.00023452794550221336,0.0,2.9818559441333694e-07,-2.070245959161278e-05,-4.544383879948166e-05,-2.7725344147439993e-05,-6.078286961062998e-05,0.0,-2.265690270249687e-07,-0.0027743961792246006,-0.008094602430643319,-0.002774396179245257,-0.008098093682395101,,0.0,False,True,False,True,False,False,no trend,decreasing,no trend,decreasing,no trend,no trend,3.728644045342873e-05,5.8157316345947456e-05,4.9935100176389105e-05,7.76861529898817e-05,0.0,1.6889618332195497e-06
