Temperature threshold,global_slope_up,global_slope_down,Northern_slope_up,Northern_slope_down,Southern_slope_up,Southern_slope_down,global_ave_freq_up,global_ave_freq_down,Northern_ave_freq_up,Northern_ave_freq_down,Southern_ave_freq_up,Southern_ave_freq_down,global_d_freq_up,global_d_freq_down,Northern_d_freq_up,Northern_d_freq_down,Southern_d_freq_up,Southern_d_freq_down,global_rel_slope_up,global_rel_slope_down,Northern_rel_slope_up,Northern_rel_slope_down,Southern_rel_slope_up,Southern_rel_slope_down,global_h_up,global_h_down,Northern_h_up,Northern_h_down,Southern_h_up,Southern_h_down,global_trend_up,global_trend_down,Northern_trend_up,Northern_trend_down,Southern_trend_up,Southern_trend_down,global_std_freq_up,global_std_freq_down,Northern_std_freq_up,Northern_std_freq_down,Southern_std_freq_up,Southern_std_freq_down
11,-4.186616586027256e-06,-5.818779192415545e-06,-7.725539672188031e-06,-1.0488439266841246e-05,5.4874019530311375e-08,5.525130399186313e-07,0.0014939048066054867,0.002070422623882749,0.0027917029817744266,0.003728199404367885,3.6898174081161734e-06,0.0001668571432942017,-9.641440981893981e-05,-0.00018791845626803033,-0.0001824729795622997,-0.0003698945345545499,2.403552044586379e-06,2.103813245783997e-05,-0.0028024654365630315,-0.002810430646040444,-0.002767321496098995,-0.002813272072988692,0.014871743899741413,0.0033112938949484655,True,True,True,True,True,False,decreasing,decreasing,decreasing,decreasing,increasing,no trend,0.0001455033207853398,0.00019388444417206205,0.00027230414099837754,0.00036624695380656826,2.7723073563401016e-06,2.8162966080790844e-05
12,-3.282846803508195e-06,-4.609534512949185e-06,-6.247319895935726e-06,-8.508742709115882e-06,1.0410385258424153e-08,3.011709210608622e-07,0.0011040871675032221,0.0015059688949450093,0.002064435946875982,0.002738453020761531,1.353188321610381e-06,9.075168060384502e-05,-7.531904759322007e-05,-0.00016432979802930014,-0.00014187302417472064,-0.0003171459698136491,1.1024911252690322e-06,1.1143518347630984e-05,-0.0029733583544241443,-0.003060843107996266,-0.0030261631054184627,-0.0031071348110071656,0.007693227241301585,0.003318626377571481,True,True,True,True,False,False,decreasing,decreasing,decreasing,decreasing,no trend,no trend,0.00012276472503049355,0.00016838455051563955,0.0002295806498408875,0.0003175664296432099,1.5866293240856116e-06,1.8721053906432424e-05
13,-2.5583438033971546e-06,-4.357409068109761e-06,-4.8008673345907466e-06,-7.852655713080215e-06,0.0,8.46823027241236e-08,0.0008157779798628556,0.0010980744276413378,0.0015258264122173537,0.002013106487491214,4.548909603909671e-07,4.7376008369084704e-05,-5.570278868865012e-05,-0.0001427272007950601,-0.00010460227041354016,-0.00026943421678276994,4.467282583820399e-07,2.7659105947716895e-06,-0.003136078524486834,-0.003968227433790139,-0.0031464046605498555,-0.0039007651914461814,0.0,0.0017874511939546004,True,True,True,True,False,False,decreasing,decreasing,decreasing,decreasing,no trend,no trend,0.00010199133841466425,0.00014732758657587296,0.00019072755979129778,0.00027735050773419355,8.182357633935085e-07,1.2143751141922298e-05
14,-2.007102317816875e-06,-3.7185949192158894e-06,-3.7617180308281258e-06,-6.83483012021832e-06,0.0,-4.34580038912238e-08,0.0006010935326818867,0.0008001998852568999,0.0011244229954674846,0.0014759658543706156,1.7312405967369693e-07,2.4242116452354015e-05,-4.148243194944997e-05,-0.0001211894200446802,-7.781217207431987e-05,-0.00022541378800850984,2.337025956545791e-07,-1.512325138042312e-06,-0.003339084865647826,-0.004647082544909456,-0.0033454652261573257,-0.004630750840189892,0.0,-0.001792665420803382,True,True,True,True,False,False,decreasing,decreasing,decreasing,decreasing,no trend,no trend,8.425819181872546e-05,0.00012753969044783934,0.00015760671777872824,0.0002390165940787562,4.1563469604029363e-07,7.687142541458301e-06
15,-1.4490861797567712e-06,-3.077020264651736e-06,-2.7088446233197905e-06,-5.612758770430005e-06,0.0,-4.211755787980192e-08,0.00044092709018424454,0.0005819646358583424,0.000824886471569718,0.0010789841088868109,4.0335732561935685e-08,1.1255042640166198e-05,-3.2278250331580014e-05,-0.00010263730459988008,-6.046082942687985e-05,-0.0001904464089983901,8.279209060411348e-08,-1.8092667228287997e-06,-0.0032864530486236628,-0.005287297672501053,-0.0032838999264529017,-0.005201891968752621,0.0,-0.00374210558114598,True,True,True,True,False,False,decreasing,decreasing,decreasing,decreasing,no trend,no trend,6.950130401167935e-05,0.00010847841980186809,0.00013003465820031802,0.00020309282101390295,1.5817634597049862e-07,4.484676235445895e-06
16,-1.1472872538505638e-06,-2.5054988877250037e-06,-2.1490059405418246e-06,-4.737579825147382e-06,0.0,-2.3282039364514957e-08,0.0003211313686391689,0.0004207020245010356,0.0006007950026654112,0.0007830789048739622,3.6714877785727897e-09,4.597680079398339e-06,-2.435461031631e-05,-8.413393268510993e-05,-4.5578937598170005e-05,-0.00015613717968004004,1.6521695003577556e-08,-1.4551926500960466e-06,-0.003572641497815444,-0.005955518970217925,-0.003576937110008932,-0.0060499392789924574,0.0,-0.005063866768120519,False,True,False,True,False,False,no trend,decreasing,no trend,decreasing,no trend,no trend,5.730866538553073e-05,9.077631692730983e-05,0.000107222107101702,0.00016987069859360435,2.462908875434536e-08,2.6125065063829543e-06
17,-9.075174971700012e-07,-1.9604113749326306e-06,-1.6978561800416073e-06,-3.6704100555616737e-06,0.0,-1.4921181906778555e-08,0.00023277161887436224,0.0003022611007174866,0.00043548772654755554,0.0005639799061235933,0.0,1.7388051608612378e-06,-1.5743171580440016e-05,-6.792507540444e-05,-2.945358215642992e-05,-0.00012631039038447987,0.0,-8.833171427046882e-07,-0.003898746340119029,-0.00648582093520847,-0.003898746340113446,-0.006508051112653156,,-0.008581284575546135,False,True,False,True,False,False,no trend,decreasing,no trend,decreasing,no trend,no trend,4.762168314714417e-05,7.507994812955501e-05,8.909444642950835e-05,0.00014036371208730645,0.0,1.3909139979331823e-06
18,-6.622152877029392e-07,-1.5096256543825002e-06,-1.2389252242999972e-06,-2.8026169190562507e-06,0.0,0.0,0.00016758359683984,0.00021556179733979395,0.00031352877102186,0.0004028666495991534,0.0,4.8636902838259e-07,-9.299260626299995e-06,-5.332230993590706e-05,-1.739779913165001e-05,-9.936252011541003e-05,0.0,-4.55991714829767e-07,-0.0039515519429733905,-0.0070032151940301835,-0.003951551942943113,-0.006956686342353766,,0.0,False,True,False,True,False,False,no trend,decreasing,no trend,decreasing,no trend,no trend,3.823992333101935e-05,6.023081086747506e-05,7.154230122772356e-05,0.00011265296035353288,0.0,6.783778431993656e-07
19,-4.815844771962602e-07,-1.075992420407738e-06,-9.009866843687455e-07,-2.015218638830951e-06,0.0,0.0,0.000119582291788342,0.00015230198343677307,0.00022372409762874226,0.000284874924327984,0.0,7.324135804875747e-08,-3.907916571448773e-06,-3.94934934669024e-05,-7.311242287549993e-06,-7.381783027622207e-05,0.0,-8.009145555545175e-08,-0.004027222341989013,-0.007064861508218161,-0.004027222341796559,-0.007074047122907795,,0.0,False,True,False,True,False,False,no trend,decreasing,no trend,decreasing,no trend,no trend,3.072158640481813e-05,4.7749875218018515e-05,5.7476396323875326e-05,8.931315717849955e-05,0.0,1.8825033762530456e-07
20,-3.284898809481925e-07,-8.636843764847215e-07,-6.145650923418559e-07,-1.6158496787055414e-06,0.0,0.0,8.459478397615374e-05,0.00010587631899472209,0.0001582666749911223,0.00019807495742986669,0.0,7.936985513553575e-09,-3.8246894436117754e-07,-2.8739148612060914e-05,-7.155534332309473e-07,-5.3767493444902996e-05,0.0,0.0,-0.0038830985258002416,-0.008157483984003788,-0.003883098525803546,-0.008157768653201265,,0.0,False,True,False,True,False,False,no trend,decreasing,no trend,decreasing,no trend,no trend,2.4852196811128374e-05,3.7151323665170515e-05,4.6495473723698745e-05,6.9499562600722e-05,0.0,5.3242917434210614e-08
