Temperature threshold,global_slope_up,global_slope_down,Northern_slope_up,Northern_slope_down,Southern_slope_up,Southern_slope_down,global_ave_freq_up,global_ave_freq_down,Northern_ave_freq_up,Northern_ave_freq_down,Southern_ave_freq_up,Southern_ave_freq_down,global_d_freq_up,global_d_freq_down,Northern_d_freq_up,Northern_d_freq_down,Southern_d_freq_up,Southern_d_freq_down,global_rel_slope_up,global_rel_slope_down,Northern_rel_slope_up,Northern_rel_slope_down,Southern_rel_slope_up,Southern_rel_slope_down,global_h_up,global_h_down,Northern_h_up,Northern_h_down,Southern_h_up,Southern_h_down,global_trend_up,global_trend_down,Northern_trend_up,Northern_trend_down,Southern_trend_up,Southern_trend_down,global_std_freq_up,global_std_freq_down,Northern_std_freq_up,Northern_std_freq_down,Southern_std_freq_up,Southern_std_freq_down
11,-7.886421667234731e-06,-1.348561660064081e-05,-1.06114901872516e-05,-1.799130670889166e-05,0.0,7.067799739823077e-07,0.0030336435231309083,0.004543080733806185,0.004070328342319653,0.005962555399654954,1.558045079438156e-06,0.00039141530848413114,-0.00043978581829954037,-0.0006759881176695605,-0.0005904294422126692,-0.0009254819190360006,8.151589440898492e-07,5.3728878262829986e-05,-0.002599653389431681,-0.0029683858577046647,-0.0026070354268285345,-0.003017381894670999,0.0,0.0018057034527328975,False,False,False,False,False,False,no trend,no trend,no trend,no trend,no trend,no trend,0.0004902776581091809,0.0006281605551213166,0.000657897504623748,0.0008416053904522987,2.6625065429157893e-06,0.00011423192565452692
12,-6.134726163317932e-06,-1.081462623143891e-05,-8.23221897129377e-06,-1.4263603971298757e-05,0.0,3.042169754465902e-07,0.002138464871402382,0.0032889013461735845,0.002869497418861353,0.004343261277050743,3.4812646164657064e-07,0.00020511987674509745,-0.0003300508395392503,-0.0005451305254360697,-0.00044291906032522957,-0.0007413812911362507,6.501326786060111e-08,2.886176780661002e-05,-0.0028687523678117962,-0.003288218494002868,-0.002868871363041825,-0.0032840768863401986,0.0,0.0014831179711785843,False,False,False,False,False,False,no trend,no trend,no trend,no trend,no trend,no trend,0.00039047350702158364,0.0005190024034417905,0.0005239853143773963,0.0006928300145309058,1.1918406046284195e-06,7.81187644878559e-05
13,-4.259965520122215e-06,-8.692557983631045e-06,-5.716468516795839e-06,-1.1531422004244732e-05,0.0,-1.1947109785160301e-07,0.0014988354892755756,0.0023768606225197868,0.0020112747018478684,0.0031537746286209663,5.8362356300510367e-08,0.0001045502423623269,-0.00025091786138933987,-0.00042751787939573037,-0.0003367079024843801,-0.0005754397843765399,0.0,5.1226413066892676e-06,-0.0028421835155378944,-0.003657159322373637,-0.002842211713568418,-0.0036563874601550123,0.0,-0.0011427146905845205,False,False,False,False,False,False,no trend,no trend,no trend,no trend,no trend,no trend,0.0003076722478358992,0.00042696527436593705,0.00041286719722483523,0.0005703377103778009,3.91506588045013e-07,4.8861071953159846e-05
14,-3.1313480343918234e-06,-7.180377200592064e-06,-4.2019712059118e-06,-9.567283231357191e-06,0.0,-1.439632883844313e-07,0.0010420042759873291,0.001713689923602418,0.0013982706221261068,0.002281579333630129,0.0,5.273260908161358e-05,-0.0001840225463837598,-0.0003337259256469098,-0.0002469407528807501,-0.00044900601678823015,0.0,3.4441416562910906e-06,-0.003005120138710353,-0.004190009582070657,-0.003005120138705763,-0.004193272217335117,,-0.0027300619273668246,False,False,False,False,False,False,no trend,no trend,no trend,no trend,no trend,no trend,0.00023841989147218155,0.0003490161881891291,0.00031993681567205116,0.0004666364620933051,0.0,3.052343060178667e-05
15,-2.94119503575294e-06,-5.383726872609688e-06,-3.946803969243278e-06,-7.222496825035185e-06,0.0,-8.514843028336612e-08,0.0007195465519824134,0.0012372118991071312,0.0009655630289384556,0.0016512126038486195,0.0,2.6346743647382878e-05,-0.00014232277925185994,-0.0002559891111900399,-0.00019098363190370995,-0.00034435379483913997,0.0,2.4590392080657065e-06,-0.004087567409849567,-0.00435149942907517,-0.004087567409848338,-0.004374056259140165,,-0.0032318388724985464,False,False,False,False,False,False,no trend,no trend,no trend,no trend,no trend,no trend,0.00018223630142090162,0.00028326393173856045,0.0002445437820495723,0.000379807040560213,0.0,1.8858127570783454e-05
16,-2.2117276638822966e-06,-4.22772947584223e-06,-2.9679281436918685e-06,-5.661912272826587e-06,0.0,-2.8088032740389545e-09,0.0004907310748639644,0.0008871317896439844,0.0006585144237498399,0.0011864948485249688,0.0,1.1557683901453221e-05,-0.00011764827270894986,-0.00019862244104159015,-0.00015787279118114998,-0.00026642174875534004,0.0,-3.236982263171809e-07,-0.004507005521293734,-0.0047656160281877216,-0.004507005521293397,-0.004771965322787018,,-0.00024302475288200137,False,False,False,False,False,False,no trend,no trend,no trend,no trend,no trend,no trend,0.00013888994784122245,0.0002234949849455725,0.00018637709868416668,0.0002997747445443752,0.0,1.134678807670016e-05
17,-1.9116177195428728e-06,-3.211390774158281e-06,-2.56520914507568e-06,-4.320938180370269e-06,0.0,0.0,0.0003311005557704334,0.0006296670293752467,0.00044430545130419116,0.000843377024609758,0.0,4.610154738960878e-06,-9.480012173629994e-05,-0.00014523453907877982,-0.00012721274590958012,-0.00019439873348148,0.0,-1.4395908656446039e-06,-0.005773526157619263,-0.0051001412243938055,-0.005773526157614988,-0.005123376680043692,,0.0,False,False,False,False,False,False,no trend,no trend,no trend,no trend,no trend,no trend,0.00010324961045285232,0.0001751326430401633,0.000138551156045291,0.0002346454713211706,0.0,6.451371987516704e-06
18,-1.451056695386932e-06,-2.6335466688655615e-06,-1.947180059583713e-06,-3.5210065226241553e-06,0.0,0.0,0.00022014384947969905,0.00044348496513514895,0.0002954121057493289,0.0005946030124729334,0.0,1.496398964266221e-06,-7.741939717209294e-05,-0.00011031060601267002,-0.00010388946681231002,-0.00014765306709675987,0.0,-1.0917461701752228e-06,-0.006591402389012661,-0.005938299775423066,-0.006591402389027303,-0.005921608953813421,,0.0,True,False,True,False,False,False,decreasing,no trend,decreasing,no trend,no trend,no trend,7.689361662670633e-05,0.0001364054167976245,0.00010318391933303658,0.0001829015994448994,0.0,2.5725425209017183e-06
19,-1.1878977255341328e-06,-1.9148529848412822e-06,-1.594045753916669e-06,-2.5695505633653857e-06,0.0,0.0,0.00014658518228925993,0.00030647827197812,0.00019670337133682298,0.00041107680277840676,0.0,5.495264282352043e-07,-5.892857277165185e-05,-7.970840283878994e-05,-7.907653932836303e-05,-0.00010671948414580002,0.0,-7.066601089924289e-07,-0.008103804947965523,-0.006247924110515694,-0.00810380494794429,-0.006250779771561365,,0.0,True,False,True,False,False,False,decreasing,no trend,decreasing,no trend,no trend,no trend,5.770628393585694e-05,0.00010437338308927603,7.74363439757744e-05,0.00013998785468052552,0.0,1.4980862351812083e-06
20,-8.908006259436229e-07,-1.2888210776695738e-06,-1.1953697063756179e-06,-1.7477039715950016e-06,0.0,0.0,9.542928074035448e-05,0.0002084468421569858,0.0001280570174469072,0.00027963529770417807,0.0,2.3555336966414292e-07,-4.001369544605931e-05,-5.797877728598016e-05,-5.369457315511697e-05,-7.756039359267e-05,0.0,-7.066601089924289e-07,-0.00933466771448616,-0.006182972427564697,-0.009334667714490708,-0.006249940497296843,,0.0,True,False,True,False,False,False,decreasing,no trend,decreasing,no trend,no trend,no trend,4.158699093645514e-05,7.923490641633868e-05,5.5805786050145335e-05,0.00010629877630838703,0.0,8.91319191817328e-07
