Temperature threshold,global_slope_up,global_slope_down,Northern_slope_up,Northern_slope_down,Southern_slope_up,Southern_slope_down,global_ave_freq_up,global_ave_freq_down,Northern_ave_freq_up,Northern_ave_freq_down,Southern_ave_freq_up,Southern_ave_freq_down,global_d_freq_up,global_d_freq_down,Northern_d_freq_up,Northern_d_freq_down,Southern_d_freq_up,Southern_d_freq_down,global_rel_slope_up,global_rel_slope_down,Northern_rel_slope_up,Northern_rel_slope_down,Southern_rel_slope_up,Southern_rel_slope_down,global_h_up,global_h_down,Northern_h_up,Northern_h_down,Southern_h_up,Southern_h_down,global_trend_up,global_trend_down,Northern_trend_up,Northern_trend_down,Southern_trend_up,Southern_trend_down,global_std_freq_up,global_std_freq_down,Northern_std_freq_up,Northern_std_freq_down,Southern_std_freq_up,Southern_std_freq_down
11,-2.7947547762567422e-06,-3.4534468668766535e-06,-5.237730875518519e-06,-6.638784688484067e-06,1.0301085250410075e-08,2.546244965550052e-07,0.00046535210626573323,0.0006436970289702578,0.0008661499739255621,0.001133490964699282,1.8264894834430284e-06,7.724681934057734e-05,-9.503220852024002e-05,-0.00010597980203801984,-0.00017792275136309995,-0.0002034940489064,8.313004874151899e-07,6.796125859611599e-06,-0.00600567771935867,-0.0053650191183905885,-0.006047140833798207,-0.0058569365749160185,0.0056398272991925414,0.003296245706019022,True,True,True,True,False,False,decreasing,decreasing,decreasing,decreasing,no trend,no trend,6.423630299214651e-05,9.671401399015311e-05,0.00011985781474082917,0.0001805536060764695,1.4288038481621456e-06,2.198729642993149e-05
12,-1.988841679269123e-06,-2.4163789173079286e-06,-3.689051083779828e-06,-4.12494082432305e-06,0.0,1.1407756947471773e-07,0.0003124956036009955,0.0004143859990388689,0.0005822357470280978,0.0007376446315383267,5.391875576010245e-07,4.05350654388824e-05,-6.326111423065001e-05,-7.027235641041e-05,-0.00011822770412040005,-0.00013244763336392007,3.0814233707832727e-07,1.6337985967205819e-06,-0.006364382910834613,-0.005831227220303057,-0.006336009258465885,-0.005592043442003584,0.0,0.0028142934577648727,True,True,True,True,False,False,decreasing,decreasing,decreasing,decreasing,no trend,no trend,4.5908914129522886e-05,7.338866972668567e-05,8.563734603008082e-05,0.00013713049636595833,5.993185813489654e-07,1.4124337433757218e-05
13,-1.3833540282112185e-06,-1.6625828725687514e-06,-2.5795761450990944e-06,-3.1718391785741667e-06,0.0,6.946494853929163e-08,0.00020985888961754887,0.00026486804636598215,0.00039122930440006667,0.00047615298794238673,1.0270037186133762e-07,2.0515491715839737e-05,-3.997645225826e-05,-4.7263616486590047e-05,-7.459960785525003e-05,-8.909818414256992e-05,6.547622494010126e-08,1.1183619126317723e-06,-0.00659182954189966,-0.006277023202230566,-0.006593514637291201,-0.0066613866948115235,0.0,0.003385975315700509,True,True,True,True,False,False,decreasing,decreasing,decreasing,decreasing,no trend,no trend,3.253979900057998e-05,5.555386941837369e-05,6.06950637978175e-05,0.00010408688051929953,2.3257801522861873e-07,8.632668839380842e-06
14,-9.329604923200044e-07,-1.2462396080631579e-06,-1.7355445211646867e-06,-2.2474105245999987e-06,0.0,8.410679035712572e-09,0.00014113941155043897,0.00016800268398701112,0.0002631553420571267,0.0003046907743970467,2.7110290958079085e-08,9.921924266305405e-06,-2.4597561505834676e-05,-3.208181830648005e-05,-4.593200045023007e-05,-5.9667551063059994e-05,7.587058629081152e-08,-1.787199565905493e-07,-0.0066102053428683345,-0.007417974394739486,-0.006595133154423779,-0.007376037325210797,0.0,0.0008476862763682865,True,True,True,True,False,False,decreasing,decreasing,decreasing,decreasing,no trend,no trend,2.3892865636163167e-05,4.1265901015156086e-05,4.455991509277476e-05,7.718546949525084e-05,1.1139209221476845e-07,4.973881423132667e-06
15,-5.737674619023919e-07,-8.550704550524535e-07,-1.0736063589607147e-06,-1.565398701833095e-06,0.0,-4.137985471774199e-09,9.481813091458352e-05,0.0001054445477069212,0.00017680082758062443,0.000192681378073831,4.552540274061223e-09,4.554525915987686e-06,-1.4482143456584747e-05,-2.2899545088191176e-05,-2.7022169129490008e-05,-4.20789923315105e-05,2.0486431233275505e-08,-7.183763986492769e-07,-0.006051242060648376,-0.008109195531181819,-0.006072405732779336,-0.008124286412531628,0.0,-0.000908543621905562,True,True,True,True,True,False,decreasing,decreasing,decreasing,decreasing,increasing,no trend,1.7874407419359567e-05,3.0265333046758573e-05,3.3332087615344625e-05,5.654334132755048e-05,2.1516155070779796e-08,2.789473254594742e-06
16,-3.88732284567911e-07,-6.044808651592745e-07,-7.248584124546216e-07,-1.1220975118248377e-06,0.0,-1.7195492179247164e-08,6.351032171685768e-05,6.510439986387375e-05,0.00011842422614638375,0.0001197302182009149,1.9962627843319472e-09,1.9292480479010296e-06,-8.330097663805011e-06,-1.59916673379224e-05,-1.5540671794824268e-05,-2.9006091305721582e-05,8.983182529493764e-09,-9.403924098526719e-07,-0.0061207733492669265,-0.009284792831562515,-0.006120862563700664,-0.009371882292420839,0.0,-0.008913054077185876,True,True,True,True,False,False,decreasing,decreasing,decreasing,decreasing,no trend,no trend,1.3687637700756006e-05,2.1644665060572394e-05,2.552113023968709e-05,4.03053163518451e-05,1.3391337860157708e-08,1.5337768455621309e-06
17,-2.4970529299702014e-07,-4.007483217828347e-07,-4.6561860038078436e-07,-7.193730533812358e-07,0.0,-1.1460948795569642e-08,4.2417385615727715e-05,3.978327710495846e-05,7.909453374078406e-05,7.34422679264186e-05,0.0,8.564121196484844e-07,-5.118267055401841e-06,-1.1064532854324732e-05,-9.54389197805751e-06,-2.0034944062132225e-05,0.0,-6.901877706897635e-07,-0.005886861940506613,-0.010073285836296445,-0.005886861940507202,-0.009795082228424259,,-0.01338251588531209,True,True,True,True,False,False,decreasing,decreasing,decreasing,decreasing,no trend,no trend,1.0713635249736529e-05,1.533735471101042e-05,1.9977421343764046e-05,2.8517881062865964e-05,0.0,9.172860517294514e-07
18,-1.9253633855973415e-07,-2.766620402647522e-07,-3.590172214879474e-07,-5.099879084510569e-07,0.0,0.0,2.8114110664732883e-05,2.3781202848687183e-05,5.242360985443587e-05,4.409779163002603e-05,0.0,2.8492179118301796e-07,-3.391013935033593e-06,-7.678249633040059e-06,-6.323130532603159e-06,-1.406514961005096e-05,0.0,-2.917538703333171e-07,-0.006848388016102428,-0.011633643681737698,-0.006848388016102421,-0.011564930795849828,,0.0,False,True,False,True,False,False,no trend,decreasing,no trend,decreasing,no trend,no trend,8.060934203102067e-06,1.0775594406376427e-05,1.50310025725196e-05,2.005159661979993e-05,0.0,5.352859412369186e-07
19,-1.2900791198432818e-07,-1.6706443270983478e-07,-2.405575095955494e-07,-3.0752473916696393e-07,0.0,0.0,1.8526262747842437e-05,1.419497533437906e-05,3.4545413224540586e-05,2.64025638272328e-05,0.0,7.681143641671277e-08,-2.121531656804236e-06,-4.658296040858579e-06,-3.955961801404442e-06,-8.570934010819486e-06,0.0,-1.333020860217587e-07,-0.006963515185994672,-0.011769265446007399,-0.006963515185994668,-0.01164753321606476,,0.0,False,True,False,True,False,False,no trend,decreasing,no trend,decreasing,no trend,no trend,6.161285941153829e-06,7.549795283379884e-06,1.1488780642307326e-05,1.4060290658824021e-05,0.0,2.0241645859293683e-07
20,-8.989369889154199e-08,-8.987908019801122e-08,-1.6762231091925974e-07,-1.6488437818209126e-07,0.0,0.0,1.2133072737272718e-05,8.357874277811522e-06,2.2624207434459877e-05,1.5576426205611956e-05,0.0,9.56705216266852e-09,-1.1638189588568815e-06,-2.5159072221805612e-06,-2.1701412421643313e-06,-4.654117432179896e-06,0.0,-4.305173473200834e-08,-0.007408980465054755,-0.010753820554183512,-0.007408980465054753,-0.010585507612952056,,0.0,False,False,False,False,False,False,no trend,no trend,no trend,no trend,no trend,no trend,4.728377727633609e-06,5.470022542612631e-06,8.816876058925602e-06,1.0192762540286348e-05,0.0,6.417773694003956e-08
