Temperature threshold,global_slope_up,global_slope_down,Northern_slope_up,Northern_slope_down,Southern_slope_up,Southern_slope_down,global_ave_freq_up,global_ave_freq_down,Northern_ave_freq_up,Northern_ave_freq_down,Southern_ave_freq_up,Southern_ave_freq_down,global_d_freq_up,global_d_freq_down,Northern_d_freq_up,Northern_d_freq_down,Southern_d_freq_up,Southern_d_freq_down,global_rel_slope_up,global_rel_slope_down,Northern_rel_slope_up,Northern_rel_slope_down,Southern_rel_slope_up,Southern_rel_slope_down,global_h_up,global_h_down,Northern_h_up,Northern_h_down,Southern_h_up,Southern_h_down,global_trend_up,global_trend_down,Northern_trend_up,Northern_trend_down,Southern_trend_up,Southern_trend_down,global_std_freq_up,global_std_freq_down,Northern_std_freq_up,Northern_std_freq_down,Southern_std_freq_up,Southern_std_freq_down
11,-6.372119325570257e-06,-8.707972862180775e-06,-8.353589762106734e-06,-1.1693269954477666e-05,-1.826007937741172e-07,8.653456070025978e-07,0.0027977781912822846,0.003290035146053027,0.003747717751928024,0.004224395473334238,8.537925465860647e-06,0.0005465390799848,-0.00022495547528266976,-0.00022286410335408974,-0.0002981213236845602,-0.0003136581795047501,-1.0123775562288796e-05,4.3728113233790005e-05,-0.00227756415623848,-0.0026467719874140286,-0.002228980492943794,-0.0027680339182942033,-0.0213870212974166,0.0015833188123101174,True,True,True,True,True,False,decreasing,decreasing,decreasing,decreasing,decreasing,no trend,0.00026305548725228555,0.00035480257118779295,0.0003523064772394863,0.00047460718066527825,8.50774542084208e-06,0.00014269085267873345
12,-4.339028009262812e-06,-5.930995731540914e-06,-5.804806093313968e-06,-7.881481921578342e-06,0.0,2.4736884428023806e-07,0.001962677488539907,0.0022381490629099113,0.0026303013893436886,0.0028988417140214176,2.3807036818810693e-06,0.00029820401571500665,-0.00016330086812106973,-0.00017390520175027038,-0.00021779274338182058,-0.00023922043152222036,-3.300233413491222e-06,1.7875282396750015e-05,-0.002210769744187947,-0.0026499556396077473,-0.002206897702609806,-0.0027188383151299273,0.0,0.0008295288837312247,True,True,True,False,False,False,decreasing,decreasing,decreasing,no trend,no trend,no trend,0.0002011088295535623,0.00028424826862440735,0.00026946999877984663,0.00038220661783504393,3.604092656798739e-06,9.310961260370589e-05
13,-2.8886208106302557e-06,-3.956470157685905e-06,-3.870273654846344e-06,-5.702851363821009e-06,0.0,3.3985917380607164e-07,0.0013691650793076315,0.0015142990469381864,0.0018352954483337755,0.0019752000525610136,4.994838630961854e-07,0.00016098806095865453,-0.00011254230284894989,-0.00012754190428677968,-0.00015045371090162993,-0.00017297748905118013,-1.2257199260995393e-06,5.8673859206716705e-06,-0.0021097681019523174,-0.0026127403075935553,-0.0021088014239669588,-0.0028872272236054168,0.0,0.0021110830938783427,False,False,False,False,False,False,no trend,no trend,no trend,no trend,no trend,no trend,0.00015445339057127926,0.00022781883551547096,0.00020683452731189546,0.0003066807097937107,1.9277703371256652e-06,6.0343428013093055e-05
14,-1.873343172840786e-06,-2.55087845204694e-06,-2.5113530324994806e-06,-3.941323738643312e-06,0.0,-8.491759333890339e-08,0.0009517351348683112,0.0010191123676458668,0.0012758331788648488,0.0013382775349231044,1.089979665401861e-07,8.197028735341496e-05,-7.995563208277993e-05,-9.113694884331004e-05,-0.00010718635112222982,-0.0001199370634566801,3.65282958503417e-21,-6.573211666995407e-06,-0.0019683450827944846,-0.002503039441999343,-0.0019684023539299354,-0.002945072031616951,0.0,-0.0010359557844756735,False,False,False,False,False,False,no trend,no trend,no trend,no trend,no trend,no trend,0.00011720375168685033,0.00018069689752143377,0.00015708394920873253,0.00024330062605556915,5.111137263774597e-07,3.632282368767494e-05
15,-1.3423688579378216e-06,-1.8465378612522465e-06,-1.7995432716169231e-06,-2.69149466647812e-06,0.0,-1.2210849761341988e-07,0.0006564208313161666,0.0006848033595592844,0.0008799613964659065,0.0009039185621171466,5.449898327009264e-08,4.1430906040846036e-05,-5.821080689283006e-05,-6.005379963767998e-05,-7.795230448569019e-05,-7.972116267802995e-05,-2.4524542471541686e-07,-2.30591420671673e-06,-0.0020449821119270153,-0.00269644976981511,-0.0020450252463849366,-0.0029775853481470004,0.0,-0.002947280406878748,False,False,False,False,False,False,no trend,no trend,no trend,no trend,no trend,no trend,8.750347316529921e-05,0.00014339247740407263,0.00011726902660522459,0.00019240954052730913,3.655902938896527e-07,2.3152664973931328e-05
16,-1.027889606164203e-06,-1.1984705663027785e-06,-1.3779609187139235e-06,-1.6633727706111736e-06,0.0,-1.6570116526321242e-08,0.00045091453670540886,0.0004591247320785201,0.0006044837943044399,0.0006085849113733889,0.0,2.0275391029960654e-05,-4.128137611976001e-05,-4.840805754089008e-05,-5.534069283571997e-05,-6.480240139380988e-05,0.0,-2.7050658438214183e-07,-0.002279566353470088,-0.002610337632819603,-0.0022795663534694076,-0.002733181088662637,,-0.0008172526242199629,False,False,False,False,False,False,no trend,no trend,no trend,no trend,no trend,no trend,6.638778786349604e-05,0.0001145497444463975,8.899766726620346e-05,0.0001536537012306474,0.0,1.5519773848141266e-05
17,-8.519784584279139e-07,-5.738073532295478e-07,-1.1421392066446433e-06,-8.243029627979765e-07,0.0,0.0,0.0003115079397951711,0.00030390804357828,0.00041759909267766437,0.0004045868129961,0.0,8.292102094520004e-06,-2.7498622246700062e-05,-3.604087153520998e-05,-3.686390692855991e-05,-4.8365630575560004e-05,0.0,1.4744570728298138e-07,-0.0027350136211235056,-0.0018880953148637137,-0.0027350136211292866,-0.002037394537636407,,0.0,False,False,False,False,False,False,no trend,no trend,no trend,no trend,no trend,no trend,5.09223251474357e-05,8.963633673476985e-05,6.826508753705792e-05,0.00011973438130475906,0.0,9.14679321480263e-06
18,-7.862288453131575e-07,-3.2193518289074035e-07,-1.0539970591320808e-06,-4.1948927300396837e-07,0.0,0.0,0.00021371935358740221,0.00020075916145002667,0.00028650636707508226,0.0002678997138743711,0.0,3.6191116517160916e-06,-2.6177776278400044e-05,-2.7293228926290072e-05,-3.509321665885008e-05,-3.660855505001012e-05,0.0,5.870354384631869e-08,-0.0036787910505803726,-0.0016035889997023974,-0.0036787910505872595,-0.0015658444234124254,,0.0,False,False,False,False,False,False,no trend,no trend,no trend,no trend,no trend,no trend,3.907463396795413e-05,6.880667631464878e-05,5.2382394177364564e-05,9.194884481224235e-05,0.0,5.481972558595295e-06
19,-4.365496292688641e-07,-1.299833743874999e-07,-5.852265891221618e-07,-1.603611782571427e-07,0.0,0.0,0.00014369980179523796,0.0001314118618222119,0.00019264005561820443,0.0001756874401358732,0.0,1.4086164148690827e-06,-1.7911726310326374e-05,-1.862427625489628e-05,-2.4011974334900004e-05,-2.487634320428995e-05,0.0,-2.6677478603699114e-07,-0.003037927845515865,-0.0009891296918337204,-0.0030379278455049306,-0.0009127640435373327,,0.0,False,False,False,False,False,False,no trend,no trend,no trend,no trend,no trend,no trend,2.9303988075180516e-05,5.168196777330692e-05,3.928413137745436e-05,6.906079154778502e-05,0.0,2.8713634015763304e-06
20,-3.731797116976254e-07,-5.6685014191554614e-08,-5.002745968933504e-07,-6.991496545942161e-08,0.0,0.0,9.639704063355467e-05,8.300263629729381e-05,0.00012922725735930806,0.00011116962147020689,0.0,2.9791226459629087e-07,-1.1768280609226624e-05,-1.3236340384460493e-05,-1.5776237703658412e-05,-1.7650430293604074e-05,0.0,-2.7556075012964997e-07,-0.0038712776787021607,-0.0006829302865576903,-0.003871277678689482,-0.0006289035128014591,,0.0,False,False,False,False,False,False,no trend,no trend,no trend,no trend,no trend,no trend,2.111293418040666e-05,3.735752043454123e-05,2.8303426754713703e-05,5.010794231350494e-05,0.0,8.534949357380424e-07
