Temperature threshold,global_slope_up,global_slope_down,Northern_slope_up,Northern_slope_down,Southern_slope_up,Southern_slope_down,global_ave_freq_up,global_ave_freq_down,Northern_ave_freq_up,Northern_ave_freq_down,Southern_ave_freq_up,Southern_ave_freq_down,global_d_freq_up,global_d_freq_down,Northern_d_freq_up,Northern_d_freq_down,Southern_d_freq_up,Southern_d_freq_down,global_rel_slope_up,global_rel_slope_down,Northern_rel_slope_up,Northern_rel_slope_down,Southern_rel_slope_up,Southern_rel_slope_down,global_h_up,global_h_down,Northern_h_up,Northern_h_down,Southern_h_up,Southern_h_down,global_trend_up,global_trend_down,Northern_trend_up,Northern_trend_down,Southern_trend_up,Southern_trend_down,global_std_freq_up,global_std_freq_down,Northern_std_freq_up,Northern_std_freq_down,Southern_std_freq_up,Southern_std_freq_down
11,-8.04844358268322e-06,-5.93182732281344e-06,-1.0783400325782382e-05,-8.656639722380361e-06,0.0,3.5212500208695835e-06,0.0011893476585409335,0.0018649342122678291,0.0015897953814876862,0.0023078998895108734,6.3972164558714694e-06,0.0005563827742244843,-0.0002522226676343498,-0.00019887487049675013,-0.0003372964512262102,-0.0003020112716552101,-9.087903340780003e-07,0.0001057972361334299,-0.006767107602966891,-0.0031807166621712186,-0.006782885679093857,-0.003750873147368196,0.0,0.006328826455451802,True,True,True,True,False,True,decreasing,decreasing,decreasing,decreasing,no trend,increasing,0.00021327929571540597,0.00023996291698694612,0.0002854679646067342,0.0003177720865846946,5.2135733647040655e-06,0.00015317027496006372
12,-5.974131596900658e-06,-4.771091929357526e-06,-7.973241942493288e-06,-6.778102119103531e-06,0.0,2.131853228664509e-06,0.0007569239364011732,0.001139884193435031,0.0010126597709702934,0.0014236236625006224,1.4624835694053154e-06,0.00030169805543377154,-0.00019197623827949992,-0.00015685138362117016,-0.00025725223558942007,-0.0002336943818477303,8.536005496619064e-07,7.014818090208999e-05,-0.007892644570476814,-0.004185593551376374,-0.007873564420213534,-0.004761161462571972,0.0,0.007066181535705957,True,True,True,True,False,True,decreasing,decreasing,decreasing,decreasing,no trend,increasing,0.00016553584640680114,0.0001764977152084746,0.0002217601389964283,0.00023721225015380277,2.904731285648847e-06,0.00010515500881963879
13,-4.430220811999998e-06,-3.006671868859108e-06,-5.894166427559588e-06,-4.454208273153755e-06,0.0,1.3208658989680018e-06,0.00047733526045535553,0.000681185735901711,0.0006387166578482356,0.0008569216242524979,6.033814840733658e-07,0.00016204969166350432,-0.0001444057571878399,-0.00010318221522723995,-0.00019318211460060003,-0.00015774535281132002,-3.1700288024853187e-07,5.80010904278421e-05,-0.009281151381470907,-0.004413879666577375,-0.00922813951246609,-0.005197917927487487,0.0,0.008150992978812794,True,True,True,True,False,False,decreasing,decreasing,decreasing,decreasing,no trend,no trend,0.0001239159310532046,0.00013066572286964432,0.0001658642301921714,0.00017619466638754518,1.8886535596398949e-06,7.082359465813497e-05
14,-3.0669493509533355e-06,-1.6199057579644046e-06,-4.092923107920017e-06,-2.4800815374543277e-06,0.0,7.135989121585276e-07,0.00029481350279838447,0.00039902218947636,0.00039454517891644893,0.0005054381990778022,1.9919088376609355e-07,8.466189126664654e-05,-0.00010352369591108999,-7.455519605994e-05,-0.00013856812957777998,-0.00011247360390752011,0.0,3.745841959087057e-05,-0.010403015200598682,-0.004059688410036092,-0.010373775492987984,-0.004906794820770103,0.0,0.008428809012912491,True,False,True,True,False,False,decreasing,no trend,decreasing,decreasing,no trend,no trend,9.092569675262348e-05,9.848681751295031e-05,0.00012165329876991104,0.00013496091607887494,9.963345260677863e-07,4.6462266808058045e-05
15,-1.996045446435526e-06,-1.072710492550001e-06,-2.67173888673844e-06,-1.6250634034557988e-06,0.0,3.780364342958553e-07,0.00017822952206617107,0.00022902185359445997,0.0002385630776693089,0.0002927832291319022,0.0,4.066631288887969e-05,-6.576021497184905e-05,-4.900103929298999e-05,-8.802110385539995e-05,-7.364286380772003e-05,0.0,2.3792625230799166e-05,-0.01119929753104795,-0.004683878309925398,-0.011199297531036835,-0.005550397843052988,,0.009296058763154562,True,False,True,False,False,False,decreasing,no trend,decreasing,no trend,no trend,no trend,6.26758885449497e-05,7.15359060045102e-05,8.389268339838892e-05,9.85500742865188e-05,0.0,3.326138217281322e-05
16,-1.128034131162114e-06,-7.07898949466397e-07,-1.5098918009059776e-06,-1.0979107101910934e-06,0.0,1.9918562558901807e-07,0.00010547056904937104,0.00012854029681305627,0.00014117405054033967,0.00016611697232139628,0.0,1.7536182274551226e-05,-4.2432699556600015e-05,-3.572424179324493e-05,-5.679684982984543e-05,-5.2029043083927064e-05,0.0,1.2441275925271469e-05,-0.010695250261085426,-0.005507214212333244,-0.010695250261127378,-0.006609262707165773,,0.011358551278180957,True,False,True,False,False,False,decreasing,no trend,decreasing,no trend,no trend,no trend,4.2335821370516083e-05,5.059075552601188e-05,5.6667176821922194e-05,6.960486987187847e-05,0.0,1.7397685532798676e-05
17,-6.093126844327526e-07,-3.806504820860339e-07,-8.155748137351404e-07,-6.021343616449937e-07,0.0,0.0,6.057897625253036e-05,6.981040168076617e-05,8.108593261834533e-05,9.102570707046932e-05,0.0,7.13891311529064e-06,-2.830282112746973e-05,-2.285132773412537e-05,-3.78837806252114e-05,-3.25144389011716e-05,0.0,5.6941751415758325e-06,-0.010058154200110006,-0.005452632744138885,-0.010058154200111158,-0.006614992412844865,,0.0,True,False,True,False,False,False,decreasing,no trend,decreasing,no trend,no trend,no trend,2.7161073454147526e-05,3.509159503024469e-05,3.635553302788933e-05,4.7557988957586917e-05,0.0,8.737453843041305e-06
18,-4.264762450943427e-07,-3.168320348864167e-07,-5.708453033094027e-07,-4.3784016584380964e-07,0.0,0.0,3.4055746783918915e-05,3.604108301674919e-05,4.558416400893074e-05,4.7636261320309056e-05,0.0,1.7881193606728974e-06,-1.7564535599988975e-05,-1.675267985917771e-05,-2.3510412988752338e-05,-2.3035964550460613e-05,0.0,1.8085803937662807e-06,-0.012522886307568046,-0.00879085777581037,-0.012522886307568657,-0.009191320933012486,,0.0,True,False,True,False,False,False,decreasing,no trend,decreasing,no trend,no trend,no trend,1.767509749501152e-05,2.2794449917133733e-05,2.3658401860878686e-05,3.0559540959880776e-05,0.0,3.5654590460407388e-06
19,-2.45408849981727e-07,-1.682644214967808e-07,-3.284836869909141e-07,-2.2836228434546992e-07,0.0,0.0,1.887129296509272e-05,1.8534287140176185e-05,2.5259528708605752e-05,2.4674931453434915e-05,0.0,3.943964907728626e-07,-9.838399028333307e-06,-1.0503943899692783e-05,-1.3168855105084373e-05,-1.4059697604115406e-05,0.0,0.0,-0.013004347419950154,-0.009078548326363163,-0.013004347419950156,-0.009254829533221676,,0.0,True,False,True,False,False,False,decreasing,no trend,decreasing,no trend,no trend,no trend,1.1474421982713482e-05,1.5348023280029667e-05,1.535869810421249e-05,2.0522190803043945e-05,0.0,1.3526688778796544e-06
20,-1.1250563732998233e-07,-8.283160903691208e-08,-1.5059060241783022e-07,-1.1374987533328782e-07,0.0,0.0,1.0203978323033906e-05,8.911197176175452e-06,1.3658188862280707e-05,1.1905279677744712e-05,0.0,6.646909829468259e-08,-5.738572828709446e-06,-8.226147089608054e-06,-7.681171893274086e-06,-1.1010829992175222e-05,0.0,0.0,-0.011025664085939718,-0.009295227947415044,-0.011025664085939716,-0.00955457397157394,,0.0,False,False,False,False,False,False,no trend,no trend,no trend,no trend,no trend,no trend,7.57566817286531e-06,9.548607106216147e-06,1.0140153515359407e-05,1.2769830165002228e-05,0.0,4.4588826657007677e-07
