Temperature threshold,global_slope_up,global_slope_down,Northern_slope_up,Northern_slope_down,Southern_slope_up,Southern_slope_down,global_ave_freq_up,global_ave_freq_down,Northern_ave_freq_up,Northern_ave_freq_down,Southern_ave_freq_up,Southern_ave_freq_down,global_d_freq_up,global_d_freq_down,Northern_d_freq_up,Northern_d_freq_down,Southern_d_freq_up,Southern_d_freq_down,global_rel_slope_up,global_rel_slope_down,Northern_rel_slope_up,Northern_rel_slope_down,Southern_rel_slope_up,Southern_rel_slope_down,global_h_up,global_h_down,Northern_h_up,Northern_h_down,Southern_h_up,Southern_h_down,global_trend_up,global_trend_down,Northern_trend_up,Northern_trend_down,Southern_trend_up,Southern_trend_down,global_std_freq_up,global_std_freq_down,Northern_std_freq_up,Northern_std_freq_down,Southern_std_freq_up,Southern_std_freq_down
11,-2.364773573765179e-05,-2.6250776826742148e-05,-3.1883411922125356e-05,-3.7571222340551396e-05,7.80798475543004e-08,3.54150891511212e-06,0.002277139672899451,0.0025099277850380796,0.003059715511646362,0.0032728335178630343,7.6696238939027e-06,0.0002975010461378867,-0.00085296724114819,-0.0009442663316634903,-0.0011478322434871997,-0.0013079900274309904,2.1413095832056874e-06,0.00011053244027384005,-0.010384842009950778,-0.01045877773186366,-0.010420384444490276,-0.011479723039833438,0.01018040110368037,0.011904189787187137,True,True,True,True,False,True,decreasing,decreasing,decreasing,decreasing,no trend,increasing,0.0004179281819628204,0.0005066126600119336,0.0005621529909718928,0.0006908086295253595,5.992882657150741e-06,9.650173946792266e-05
12,-1.7325032831050718e-05,-1.929732879222652e-05,-2.3216535548977628e-05,-2.644121220829886e-05,1.0092298411077455e-08,1.949822061402564e-06,0.0015665101425284868,0.0016211630267046109,0.0021058346419900423,0.002128367988013794,2.4690137059913056e-06,0.00015026856331127252,-0.0006393644926512298,-0.0006921592428916299,-0.0008599533152435007,-0.0009537320893340199,3.4312574422573084e-07,6.640205077764304e-05,-0.01105963655178547,-0.011903385701716136,-0.011024861632553298,-0.012423233368104714,0.004087582983677853,0.012975581974279091,True,True,True,True,False,True,decreasing,decreasing,decreasing,decreasing,no trend,increasing,0.0003195253747034261,0.0003825200375877722,0.00042975551234034813,0.0005195119451197621,3.064457821953189e-06,5.8116969235303206e-05
13,-1.2517234834392853e-05,-1.4028643278789247e-05,-1.68087121635607e-05,-1.9341100775809284e-05,0.0,9.806857742881856e-07,0.001071813445757889,0.001043486760233091,0.0014411214031903375,0.0013782265621738244,8.203141600800967e-07,7.274128471344561e-05,-0.00047696984078498996,-0.0005020605087322698,-0.0006417462997814899,-0.0006879232078688699,8.819148641381908e-07,3.694134646577876e-05,-0.011678557386954409,-0.013444006971066475,-0.011663633699665948,-0.014033324640981596,0.0,0.013481831921878528,True,True,True,True,False,True,decreasing,decreasing,decreasing,decreasing,no trend,increasing,0.00024184233347472172,0.0002867884560156157,0.00032535030342814916,0.00038763957339863316,1.38939737664599e-06,3.47543436557035e-05
14,-9.28309823968625e-06,-9.790672246086786e-06,-1.2493449205559372e-05,-1.3388271628076637e-05,0.0,5.438525827154048e-07,0.0007283248826605333,0.0006689046203721556,0.000979380429796409,0.0008877267931780888,2.6375854778333485e-07,3.4320286620480446e-05,-0.00035014233709664987,-0.0003554758422546,-0.0004710282970206599,-0.0004844686996207199,4.2696470053524076e-07,1.860346333295401e-05,-0.012745820526926898,-0.014636873401531584,-0.012756482389745605,-0.015081522525805737,0.0,0.015846388135665038,True,True,True,True,False,True,decreasing,decreasing,decreasing,decreasing,no trend,increasing,0.0001800063833973569,0.0002093604555798966,0.00024213458991843758,0.00028209394224706897,5.762694922025659e-07,2.192878422290026e-05
15,-6.507582218794537e-06,-6.845897691326787e-06,-8.753767078160504e-06,-9.32685314567714e-06,0.0,2.1714894637517942e-07,0.0004905272142107155,0.0004256215953592938,0.0006596482183430667,0.00056717982812736,7.627702021935985e-08,1.5102699233308428e-05,-0.0002540604807488001,-0.00025389059986230837,-0.00034171768317145,-0.0003444800091330899,1.4541934181242523e-07,8.818700524867624e-06,-0.013266505976157887,-0.016084469787177355,-0.013270356585133513,-0.01644426103176363,0.0,0.014378154727220264,True,True,True,True,False,False,decreasing,decreasing,decreasing,decreasing,no trend,no trend,0.00013143733341586036,0.000153407459375148,0.00017677399340152456,0.0002060472762642282,1.9090884677279962e-07,1.3774419954675947e-05
16,-4.657896095646665e-06,-4.6297254330509365e-06,-6.268403387712746e-06,-6.299778735511249e-06,0.0,6.210487920068291e-08,0.00032633471815334886,0.00026598593938726247,0.000438861442047509,0.0003556567053253439,7.202088736760322e-09,5.9407048018150495e-06,-0.00017915760712101998,-0.00018072556217030338,-0.00024094726481439994,-0.00024459554429331236,3.240939931542145e-08,4.497395505929296e-06,-0.014273369753621677,-0.017405902897409488,-0.014283331336805295,-0.017713088608152076,0.0,0.010454126450065007,True,True,True,True,False,False,decreasing,decreasing,decreasing,decreasing,no trend,no trend,9.36197145563312e-05,0.00010989214326270493,0.00012590593807199993,0.00014762545609961532,4.8313079986145006e-08,7.778511205403086e-06
17,-3.3623602720919387e-06,-3.151835953593347e-06,-4.521794789082927e-06,-4.243258252731675e-06,0.0,0.0,0.00021618557038377334,0.00016207105400449257,0.0002907323149606422,0.00021719610367958812,0.0,2.2084017305940357e-06,-0.0001276428577791,-0.00012819022699713976,-0.00017165763406145997,-0.00017338444147477235,0.0,2.8730017238862276e-06,-0.015553120710707313,-0.019447247831842807,-0.0155531207106959,-0.01953653026387348,,0.0,True,True,True,True,False,False,decreasing,decreasing,decreasing,decreasing,no trend,no trend,6.678504000708973e-05,7.820722073202903e-05,8.981436296387863e-05,0.00010508988564752175,0.0,4.602927324520334e-06
18,-2.400554493040965e-06,-2.0555276251347026e-06,-3.228331861890626e-06,-2.8076608704474968e-06,0.0,0.0,0.00014241460943385182,9.756454720709319e-05,0.00019152309292159411,0.00013097389987812435,0.0,6.774194815728492e-07,-9.047291055532046e-05,-8.73176772744868e-05,-0.00012167046431581658,-0.00011778568944650214,0.0,1.0395625654593026e-06,-0.01685609715593094,-0.021068386867737758,-0.016856097155930137,-0.021436796743932344,,0.0,True,True,True,True,False,False,decreasing,decreasing,decreasing,decreasing,no trend,no trend,4.757525810816674e-05,5.4397712835829665e-05,6.39805186816383e-05,7.308586474504461e-05,0.0,1.8035695394019338e-06
19,-1.7252484710980426e-06,-1.3505904882223123e-06,-2.3201617064183073e-06,-1.8163113222942436e-06,0.0,0.0,9.418098234647975e-05,5.746332434889157e-05,0.00012665718148648777,7.723506815955911e-05,0.0,1.2526435105460774e-07,-6.271317703780384e-05,-5.7388789578847766e-05,-8.433840938770325e-05,-7.711045839630331e-05,0.0,-1.959470687866206e-07,-0.0183184378429084,-0.023503521655345447,-0.018318437842909287,-0.023516666270585084,,0.0,True,True,True,True,False,False,decreasing,decreasing,decreasing,decreasing,no trend,no trend,3.3503409401944665e-05,3.7583522131936465e-05,4.5056308601973596e-05,5.046185915082235e-05,0.0,6.234245181030457e-07
20,-1.1567727276116462e-06,-8.410714076508248e-07,-1.5556598545630968e-06,-1.1310960160728552e-06,0.0,0.0,6.166292124297758e-05,3.334553258397055e-05,8.292599644083332e-05,4.4834273668020074e-05,0.0,2.818172787977492e-08,-4.102774747093045e-05,-3.572649485775016e-05,-5.517524587170439e-05,-4.8002244944876474e-05,0.0,-1.2681777545898714e-07,-0.01875961605927621,-0.025222911211054827,-0.018759616059278117,-0.025228378281494428,,0.0,True,True,True,True,False,False,decreasing,decreasing,decreasing,decreasing,no trend,no trend,2.3381498886023552e-05,2.5811261592214125e-05,3.144408429440679e-05,3.468367598456344e-05,0.0,1.890487777877332e-07
