Temperature threshold,global_slope_up,global_slope_down,Northern_slope_up,Northern_slope_down,Southern_slope_up,Southern_slope_down,global_ave_freq_up,global_ave_freq_down,Northern_ave_freq_up,Northern_ave_freq_down,Southern_ave_freq_up,Southern_ave_freq_down,global_d_freq_up,global_d_freq_down,Northern_d_freq_up,Northern_d_freq_down,Southern_d_freq_up,Southern_d_freq_down,global_rel_slope_up,global_rel_slope_down,Northern_rel_slope_up,Northern_rel_slope_down,Southern_rel_slope_up,Southern_rel_slope_down,global_h_up,global_h_down,Northern_h_up,Northern_h_down,Southern_h_up,Southern_h_down,global_trend_up,global_trend_down,Northern_trend_up,Northern_trend_down,Southern_trend_up,Southern_trend_down,global_std_freq_up,global_std_freq_down,Northern_std_freq_up,Northern_std_freq_down,Southern_std_freq_up,Southern_std_freq_down
11,-1.2669640571912219e-05,-1.6960779398370804e-05,-1.6915262711896935e-05,-2.1689271645451625e-05,0.0,-2.7207271940333347e-07,0.001873151209298631,0.0025209355927503156,0.0025047550201974934,0.003247036746315563,5.850595400184323e-06,0.00037425897932830663,-0.0004291209898369295,-0.0005950174823827693,-0.0005743159126447503,-0.0007968072303185399,1.3951147035794765e-07,1.5623888858600746e-06,-0.006763810902728,-0.006727970142175177,-0.006753260329053342,-0.006679712408571478,0.0,-0.0007269637722296743,True,True,True,True,False,False,decreasing,decreasing,decreasing,decreasing,no trend,no trend,0.00034657904835042904,0.00042103926613222146,0.00046373731948676293,0.0005658153916623328,6.990514237846963e-06,0.00011937213181082412
12,-8.071003577646549e-06,-1.09992476995565e-05,-1.0863716428991597e-05,-1.437009663444047e-05,0.0,-2.2725823693571443e-07,0.0012919269814229198,0.0016564684517294316,0.0017285083004005336,0.0021495001944817483,1.1992326727927252e-06,0.00019884824737593718,-0.0002872805933448498,-0.0004033406113559,-0.00038435345202454023,-0.0005399270061713303,-2.9022774286396846e-07,4.6926833125707397e-07,-0.006247259863523555,-0.006640179405815284,-0.006285024160123636,-0.006685319997333216,0.0,-0.0011428727179378457,True,True,True,True,False,False,decreasing,decreasing,decreasing,decreasing,no trend,no trend,0.00026520408679163064,0.00031588238042605196,0.0003549815353037796,0.00042326867941069565,3.1258990194179717e-06,8.348762628371947e-05
13,-5.518971634205623e-06,-7.646908283178423e-06,-7.447122976045983e-06,-1.013797329323238e-05,0.0,-2.06371055479628e-07,0.000897450880060018,0.001079340404071671,0.001200848120781887,0.0014106586674007577,4.7425629839347357e-07,9.981687075144502e-05,-0.00020129761126686982,-0.0002654116016821,-0.0002691805772086402,-0.00035330148244775003,-6.054973357022241e-07,-5.570186103064778e-06,-0.006149608582295375,-0.007084797580384704,-0.006201552758559567,-0.007186694788408554,0.0,-0.002067496746051222,True,True,True,True,False,False,decreasing,decreasing,decreasing,decreasing,no trend,no trend,0.00020664108557469065,0.00023136114726922725,0.0002765699609876908,0.00030923242287228975,1.7306223071514687e-06,5.207625560701727e-05
14,-3.6151605921999975e-06,-5.3673762405357135e-06,-4.805299217188098e-06,-7.033686103206338e-06,0.0,-3.885425683368519e-07,0.0006267602587157067,0.000696797194005909,0.0008387119948818466,0.0009170888671915377,1.3704930758493618e-07,4.551743685752645e-05,-0.00013959795269101016,-0.00017935568468028997,-0.0001867137631000001,-0.0002387975529798298,-3.027486678511117e-07,-3.619194096037298e-06,-0.005768011838542247,-0.007702924590838977,-0.00572937938948285,-0.0076695796392622926,0.0,-0.008536125826966577,True,True,True,True,False,False,decreasing,decreasing,decreasing,decreasing,no trend,no trend,0.00015843312333389773,0.00016854952839908183,0.00021203018466764518,0.0002253898064043554,6.427635747094552e-07,3.493171775026299e-05
15,-2.3767574511394875e-06,-3.911200160257001e-06,-3.180682139297447e-06,-5.247445649234998e-06,0.0,-3.8095078572382467e-07,0.00043640268888444673,0.00044817524243375334,0.0005840134160134399,0.0005932806329203623,0.0,1.9179438323590993e-05,-9.452661750580007e-05,-0.00012621091776194996,-0.00012649970818204,-0.00016602235862324996,0.0,-8.510665360618542e-06,-0.005446248411564713,-0.008726943815588235,-0.00544624841156774,-0.008844795124029232,,-0.01986245787267136,True,True,True,True,False,True,decreasing,decreasing,decreasing,decreasing,no trend,decreasing,0.00012523804265136086,0.00012040837728917298,0.00016759909818754595,0.00016120533121099828,0.0,2.0470033188915946e-05
16,-1.8535273556510705e-06,-2.3717090893566965e-06,-2.4804724402920453e-06,-3.0465655618662387e-06,0.0,0.0,0.00030461251347249554,0.00028635922860475554,0.0004076459634294645,0.0003807883407143978,0.0,7.184948827599668e-06,-6.97403965891099e-05,-8.000970182776e-05,-9.332968903156007e-05,-0.00010577011937226011,0.0,-3.850497806050108e-06,-0.00608486937887544,-0.008282286207127008,-0.006084869378870336,-0.008000679737595355,,0.0,True,True,True,True,False,False,decreasing,decreasing,decreasing,decreasing,no trend,no trend,9.814428804805051e-05,8.743406578645706e-05,0.00013134103520686272,0.00011702136856595718,0.0,1.1015328056155583e-05
17,-1.231477324565933e-06,-1.7744913812999997e-06,-1.648017524595895e-06,-2.3452594461826947e-06,0.0,0.0,0.00021527827667702892,0.00018083621898409274,0.00028809492919720884,0.00024119657101474615,0.0,2.384283677427665e-06,-5.1151502530629995e-05,-5.383900858111886e-05,-6.845320729691e-05,-7.100958617223729e-05,0.0,-3.0751760588681884e-06,-0.0057203975411483626,-0.009812698978494417,-0.00572039754114444,-0.00972343610158252,,0.0,True,True,True,True,False,False,decreasing,decreasing,decreasing,decreasing,no trend,no trend,7.655330871045688e-05,6.317744707158335e-05,0.00010244702992414731,8.44755235082444e-05,0.0,5.73147187427164e-06
18,-9.797603384404618e-07,-1.1266623311409285e-06,-1.3111586997578942e-06,-1.4918219104777591e-06,0.0,0.0,0.00015199570017254037,0.00011248051110135286,0.00020340738115988326,0.0001502147553138429,0.0,9.213720221753956e-07,-3.513229201583296e-05,-3.6351141173034286e-05,-4.701558994744522e-05,-4.8136166533375714e-05,0.0,-1.5093864046337603e-06,-0.0064459740461623,-0.010016511483715846,-0.006445974046179233,-0.009931260796323926,,0.0,True,True,True,True,False,False,decreasing,decreasing,decreasing,decreasing,no trend,no trend,6.01467840368238e-05,4.579397447598106e-05,8.049109160478066e-05,6.115071530875497e-05,0.0,3.625581283037821e-06
19,-7.722647357372972e-07,-6.789049900455222e-07,-1.0334788897364175e-06,-9.33753154415846e-07,0.0,0.0,0.00010662267112946981,6.940388888404227e-05,0.0001426871831380615,9.279065164645077e-05,0.0,2.6225973332686266e-07,-2.5382827756170297e-05,-2.3441509668018457e-05,-3.396842485977198e-05,-3.137046697105253e-05,0.0,0.0,-0.007242969319344394,-0.009781944512933767,-0.007242969319370769,-0.010063008911432319,,0.0,False,False,False,False,False,False,no trend,no trend,no trend,no trend,no trend,no trend,4.4989624938474903e-05,3.269354776082589e-05,6.020710965978329e-05,4.3703181181322405e-05,0.0,1.759291774439496e-06
20,-5.987174169041536e-07,-4.987215458073148e-07,-8.012301774920092e-07,-6.6741127180255e-07,0.0,0.0,7.437857390345022e-05,4.115691377323442e-05,9.95367034391976e-05,5.5033410559226705e-05,0.0,1.3184311957139334e-07,-2.0556765589441802e-05,-1.6079728556309872e-05,-2.750997461715541e-05,-2.15186052742865e-05,0.0,0.0,-0.00804959527297929,-0.012117564221534233,-0.008049595272978313,-0.012127383438907263,,0.0,False,True,False,True,False,False,no trend,decreasing,no trend,decreasing,no trend,no trend,3.3590905833940235e-05,2.3898654001676295e-05,4.495283865738597e-05,3.197892458014978e-05,0.0,8.844305331818051e-07
